period;income_EUR;consumption_EUR;consumptionRate_EUR;saving_EUR;savingRate_EUR;wage_EUR;dividend_EUR;governmentTransfers_EUR;budget_EUR;labourHourCapacity_EUR;retiredHouseholds_EUR;utility_EUR;utilityInput_COTTON_EUR;utilityInput_KILOWATT_EUR;utilityInput_WHEAT_EUR;utilityInput_REALESTATE_EUR;utilityInput_CLOTHING_EUR;utilityInput_LABOURHOUR_EUR;utilityInput_IRON_EUR;utilityInput_FOOD_EUR;utilityInput_COAL_EUR;incomeSource_DIVIDEND_EUR;incomeSource_TRANSFERS_EUR;incomeSource_WAGE_EUR;incomeDistribution_quantil5Percent_EUR;incomeDistribution_quantil50Percent_EUR;incomeDistribution_quantil95Percent_EUR;incomeDistribution_quantil99Percent_EUR;incomeDistribution_yTotalSum_EUR;incomeDistribution_incomeAt10PercentY_EUR;incomeDistribution_incomeAt50PercentY_EUR;incomeDistribution_incomeAt90PercentY_EUR;income_USD;consumption_USD;consumptionRate_USD;saving_USD;savingRate_USD;wage_USD;dividend_USD;governmentTransfers_USD;budget_USD;labourHourCapacity_USD;retiredHouseholds_USD;utility_USD;utilityInput_COTTON_USD;utilityInput_KILOWATT_USD;utilityInput_WHEAT_USD;utilityInput_REALESTATE_USD;utilityInput_CLOTHING_USD;utilityInput_LABOURHOUR_USD;utilityInput_IRON_USD;utilityInput_FOOD_USD;utilityInput_COAL_USD;incomeSource_DIVIDEND_USD;incomeSource_TRANSFERS_USD;incomeSource_WAGE_USD;incomeDistribution_quantil5Percent_USD;incomeDistribution_quantil50Percent_USD;incomeDistribution_quantil95Percent_USD;incomeDistribution_quantil99Percent_USD;incomeDistribution_yTotalSum_USD;incomeDistribution_incomeAt10PercentY_USD;incomeDistribution_incomeAt50PercentY_USD;incomeDistribution_incomeAt90PercentY_USD;income_YEN;consumption_YEN;consumptionRate_YEN;saving_YEN;savingRate_YEN;wage_YEN;dividend_YEN;governmentTransfers_YEN;budget_YEN;labourHourCapacity_YEN;retiredHouseholds_YEN;utility_YEN;utilityInput_COTTON_YEN;utilityInput_KILOWATT_YEN;utilityInput_WHEAT_YEN;utilityInput_REALESTATE_YEN;utilityInput_CLOTHING_YEN;utilityInput_LABOURHOUR_YEN;utilityInput_IRON_YEN;utilityInput_FOOD_YEN;utilityInput_COAL_YEN;incomeSource_DIVIDEND_YEN;incomeSource_TRANSFERS_YEN;incomeSource_WAGE_YEN;incomeDistribution_quantil5Percent_YEN;incomeDistribution_quantil50Percent_YEN;incomeDistribution_quantil95Percent_YEN;incomeDistribution_quantil99Percent_YEN;incomeDistribution_yTotalSum_YEN;incomeDistribution_incomeAt10PercentY_YEN;incomeDistribution_incomeAt50PercentY_YEN;incomeDistribution_incomeAt90PercentY_YEN
2001-10-14;317399.768336344;317399.768336344;1;0;0;74336.9771344735;210051.424482953;0;0;29712;0;4003.10648415316;17304.7383787454;42.3320775619177;16618.1550817889;27.6523122910387;56.7417302578449;365.078761138295;17760.0019454571;72.8419557748296;18186.6626890081;0.634664836488269;0;0.365335163511731;0.350443249577992;117.685463199887;570.427378435889;846.934785313325;286877.375615679;117.685867800691;270.574064423288;771.406114837609;575733.452260537;575733.452260537;1;0;0;126766.511181781;421046.480296611;0;0;16848;0;3083.30113838539;14181.1088749218;67.7065371737879;14895.3776046416;38.5139339516556;100.962954103346;2123.48431212943;15037.9231338881;109.87576699484;14254.7326197753;0.536160290067803;0;0.463839709932197;4.14736075857699;327.330405781171;1805.99832269624;2144.24018111858;575733.452260537;273.967544868945;996.897114211479;1969.91808667391;537848.143321727;537848.143321727;1;0;0;109773.048043784;395423.837204436;0;0;16208;0;2773.37440667453;13123.4212096336;55.7820226253356;13070.0963531856;33.3859017650985;68.2865835976978;1843.80822736437;13605.9795522886;84.1356805518164;13433.9117033752;0.54446323669768;0;0.45553676330232;1.99532270271854;268.044120029364;1664.27120527376;2286.90961848119;537848.143321727;267.845486454394;1228.23579680884;1989.1818091786
2001-10-21;220068.332871566;220068.332871566;1;0;0;99052.2242002615;123682.955637764;0;0;29472;0;4133.40260397249;19944.7595014037;50.4172110351401;19145.242571449;32.4633193427459;67.4593047191838;393.711928808351;20075.2449718812;92.910956893184;20491.4772455079;0.635727416919941;0;0.364272583080059;0.0386629050716551;155.498467074084;712.014935974212;1057.61345445546;329547.704251521;190.333138606766;350.954220574069;939.591639580821;498613.4943094;498613.4943094;1;0;0;111297.13445767;356637.579806557;0;0;16832;0;2807.44536594524;12391.8453806057;63.6855927413181;12854.6664184837;37.8407448867224;94.3663401613777;1806.81473600374;13128.1652999106;101.475777389203;12442.8862127867;0.541475033514184;0;0.458524966485817;4.04152847037949;269.294447963101;1473.21855539377;1987.92626259253;498613.4943094;263.064197078787;834.872173136522;1671.36056205424;533112.017936339;533112.017936339;1;0;0;117668.706798136;378945.33666201;0;0;16208;0;2846.81571582068;13019.8325088519;72.879943032863;12972.9211733493;38.4620369338393;78.8710405128858;1827.50724288596;13269.897358265;85.0919271158817;13447.4379850498;0.550677110320873;0;0.449322889679127;1.10018145132018;278.239054161597;1540.12744721893;2252.89206852543;533112.017936339;267.877214519438;971.898636718642;1951.95969107059
2001-10-28;293561.909113851;293561.909113851;1;0;0;63367.0984770298;178234.663681861;0;0;29328;0;3075.39869337602;12867.3800698695;33.3167706149184;12359.3842230177;21.9982838167982;46.1113678851325;261.624706939146;12666.8442377613;62.6325283447802;13279.1391515764;0.63614160665596;0;0.36385839334404;0.0508780010926593;36.8322131627534;383.344172453146;876.539188855086;212093.21796424;121.751407539554;211.150859594054;873.312307172257;569415.700967299;569415.700967299;1;0;0;124578.002033934;413074.382174858;0;0;16768;0;2984.47408864648;14126.0105494023;77.5493986873299;14687.6069165356;49.5274971019583;117.045672206125;2079.486376833;14795.1896246021;124.487722634494;14176.5401720779;0.548539620964668;0;0.451460379035332;0.171942295618422;263.519061816467;1656.56801898768;2632.02643563164;569415.700967299;257.617212176766;1069.12542668338;2395.38023156957;509741.896576388;509741.896576388;1;0;0;112582.934774884;357184.580069438;0;0;16144;0;2639.05350520006;12350.3682030559;82.5361068125602;12404.7979283173;42.2663341015589;87.2192482703164;1731.86842348929;12883.8939103387;83.0374329815725;12768.2585999598;0.557506309827638;0;0.442493690172362;4.84147446290915;267.929572483836;2028.14913416074;2652.40435799355;509741.896576388;267.90140075916;1575.05008909503;2417.81153110552
2001-11-04;214582.908720593;214582.908720593;1;0;0;108160.679577719;141909.933276521;0;0;29008;0;4014.98303210555;18960.8584377001;50.2813527076104;18041.8004028276;34.3057237044754;72.7722586283848;384.449702668414;18572.744954688;90.6199967443221;19373.3691989798;0.636348367383642;0;0.363651632616358;0.0286325700755177;108.190137541264;632.160804323175;993.459769570379;310218.372033626;123.847075263985;298.007032664322;920.449372429323;562858.328682625;562858.328682625;1;0;0;145200.057633012;386761.04431815;0;0;16704;0;3064.88890040897;13957.3658866424;82.384305179612;14302.4491501851;58.0461257955865;128.823114441797;2085.71736860992;14665.7778569914;132.559312818211;14044.0196653339;0.554641776127674;0;0.445358223872326;8.34761638780761;296.654249032223;1649.43288622177;2385.54019310248;562858.328682625;257.764158580614;1000.19783474375;2127.07964890123;592550.374466547;592550.374466547;1;0;0;101180.47134157;465574.74114129;0;0;16064;0;2838.74880820331;14393.5517792892;82.7710100819246;14405.4648897685;53.3121695800566;113.87101654892;2042.93405527508;14856.8341654229;99.9191152983227;14710.5297457064;0.564290322691471;0;0.435709677308529;2.58086450135212;269.9870122436;1971.57796942291;2915.76770413789;592550.374466546;270.099758328251;1253.43849202159;2417.78081250751
2001-11-11;254018.347433985;254018.347433985;1;0;0;79893.0092497186;140060.14678867;0;0;28560;0;3116.77729262953;14326.1403548919;38.963240864359;13460.0993041057;27.2124711139738;59.3813341317702;298.078744220574;13812.459959409;62.5953134461367;14571.3375834321;0.636581906377526;0;0.363418093622474;0.00738918403190892;35.9052677675965;521.250400955414;827.447103190694;232259.123080273;130.452609451521;318.58435625939;749.837019397724;440109.084342432;440109.084342432;1;0;0;114442.083828866;286923.48198984;0;0;16608;0;2625.22931409509;10918.6168948834;70.0344611664424;11282.0674828566;54.8144891362918;112.553615519782;1640.1394305997;11479.3931171757;111.247035606381;10935.9924774654;0.559953384220396;0;0.440046615779604;8.85994398294415;257.902597950209;1402.83633017468;2030.39329267118;440109.084342433;257.538302748096;928.3282739912;1881.41419901481;599904.214520115;599904.214520115;1;0;0;130763.48935273;439383.769062613;0;0;16016;0;2946.54329631748;14569.7492315372;84.7845457943254;14580.8072877182;58.2786272414886;130.875121870967;2031.95549213573;15016.8237208244;106.552970314219;15102.3747411666;0.570892896631908;0;0.429107103368093;1.65896447853696;291.247023417561;2342.3161351946;2739.43221368872;599904.214520116;272.054777483506;1182.90948851881;2595.20230604832
2001-11-18;205709.552019062;205709.552019062;1;0;0;87837.0351043835;104972.010357405;0;0;28032;0;3266.87360158464;14389.1298183491;40.2869412696788;13388.9850940624;29.1155078995228;65.9591668930037;300.673025458563;13716.8221920695;58.986911135746;14268.5593702809;0.636351971858094;0;0.363648028141906;0.0530393349654171;60.6822476280877;494.967471597995;629.282880449649;231001.577928533;128.745097012331;266.228074205811;561.5114465309;524364.632328335;524364.632328335;1;0;0;95758.7741370086;384406.9955223;0;0;16560;0;2819.34215655987;12950.1389880726;89.5045072128397;13527.8361607812;72.9923475225899;139.419947065207;1890.62247652075;13742.789023503;141.813511620485;13062.8255052561;0.566119809219896;0;0.433880190780104;6.10144638762018;262.597052104207;1631.53175094278;2542.1549057234;524364.632328335;259.717169049382;1183.79245986806;2169.96114735717;398261.365829682;398261.365829682;1;0;0;105652.408733412;250456.019792147;0;0;16000;0;2428.51284907315;9745.63525866068;64.4564932967274;9678.64326767401;42.0863848286026;101.446174175717;1351.55906832412;10012.3760399049;74.0081009296128;10017.7511617022;0.576826867656098;0;0.423173132343902;6.54238994871954;267.998178985622;1265.06053140422;2367.65822265411;398261.365829683;267.959667914714;750.897083581432;2171.55034439818
2001-11-25;227138.705492011;227138.705492011;1;0;0;84423.9501034507;130047.556973628;0;0;27600;0;3284.6366829072;13420.1413794803;39.0752238095138;12315.6408199247;29.4090038153968;66.3515553358919;288.644844694244;12791.8747878075;52.2569111356131;13145.313576721;0.635835541912183;0;0.364164458087817;0.0465937237501018;87.67237836141;408.10555383823;692.526006254564;213948.207133389;113.965116781429;204.011125801669;621.805389558649;463908.773968146;463908.773968146;1;0;0;113899.776142859;311903.155473043;0;0;16576;0;2635.32060204284;11470.4262377943;84.4921124490558;11810.7357976678;68.4851092626856;113.9923089251;1679.3288571945;12160.5826545971;134.66669857409;11576.9557622558;0.571051507522956;0;0.428948492477044;3.37321106293757;259.399676809951;1740.52925726397;2371.33655136746;463908.773968146;257.599217888487;1061.89092388439;1992.95030208971;507721.822925011;507721.822925011;1;0;0;119562.744746026;349415.871085691;0;0;15984;0;2762.92686099808;12315.191716942;80.7213711396882;12398.84982924;52.9836594076876;136.650869833869;1707.68855047856;12836.0997114887;100.117844709216;12705.6884419964;0.582220407692956;0;0.417779592307044;5.65967029989178;273.932329089411;1575.92399493778;2247.08009192983;507721.822925011;271.035268479698;967.448536344695;1988.60803631343
2001-12-02;223097.216642092;223097.216642092;1;0;0;97294.0244682901;129161.487118036;0;0;27456;0;3108.16122495844;13837.5356129459;41.9567842899282;12739.8235028167;32.9482799475041;77.3972752571658;302.768559688525;13066.2945991935;57.1284606524336;13363.4957855275;0.635320838191558;0;0.364679161808442;0.0560501323950153;69.4594578876147;439.196963048107;668.557772709314;220025.837077069;149.709361630022;282.052012767194;582.725515149673;521838.124146165;521838.124146165;1;0;0;98453.7715490822;384674.617516841;0;0;16496;0;2857.5034245599;12891.1930806922;97.8335107168786;13218.4380047301;65.5355572558359;123.639623930481;1867.1144013755;13684.8718583894;165.876134807441;13080.3570643616;0.575808496888172;0;0.424191503111828;8.7048594144269;264.257525872702;1668.70256265609;2436.01008730551;521838.124146165;259.705900639841;1150.26651066728;2177.51530155516;520272.810876332;520272.810876332;1;0;0;99615.5345531621;387068.387193714;0;0;15952;0;2639.09432935619;12546.3273075435;75.0989486275729;12759.4307359903;54.6414217551854;137.360291044897;1788.18123951199;13115.2846417601;109.840006641962;13030.6414302477;0.586861278236602;0;0.413138721763398;1.98687569883531;268.058751555247;1827.47361997034;2638.94963541779;520272.810876332;268.239574525421;1301.31574545387;2264.00876949697
2001-12-09;121558.852447325;121558.852447325;1;0;0;181.687333217958;104177.440164608;0;0;33824;0;2187.87903570698;9214.71243378252;29.2905483836086;8508.30308674284;20.0943977957801;55.984885916432;271.909729086919;8326.90095092644;35.7695861859612;8898.82004505182;0.636475811232617;0;0.363524188767383;3.14177673931793E-05;1.07469945647185;383.510222037318;589.994295972735;147605.241336434;68.3947262993343;342.897330610365;621.993418044258;727638.069598582;727638.069598582;1;0;0;112892.19297398;574454.320363343;0;0;16448;0;3181.9981250344;18156.4157715939;146.737710644069;18456.8537812272;102.51348647918;189.471547130195;2562.99038859374;18850.4465863588;252.130669490376;18170.8824024653;0.581918152275089;0;0.418081847724911;1.44307073247275;257.674183993853;2664.86184677094;4615.7047043509;727638.069598582;257.685887105263;2331.73690115094;4228.96063476299;671312.474635137;671312.474635137;1;0;0;102220.270419997;515914.756568372;0;0;15952;0;3066.63091883789;16252.8187306197;116.150609598331;16380.5736268007;75.3707822881906;198.273618365978;2238.43933657017;16943.7058856618;154.775717502798;16808.0777059856;0.593056324605118;0;0.406943675394882;8.89114115133733;268.084584318091;2289.96940047605;3547.93435198677;671312.474635137;268.090850199388;1513.13341907336;3080.04038866066
2001-12-16;142381.749432438;142381.749432438;1;0;0;15841.2139029749;121635.512101217;0;0;31888;0;2020.58914371429;6471.21318155729;21.2816507113292;6017.13200685753;9.04717596680132;40.9715781259041;313.235682104258;5696.58341258043;16.7360808513189;5955.79232384087;0.637981324779731;0;0.36201867522027;3.18914236510448E-05;19.6876946123265;297.955471562103;486.962479931596;104295.840064037;35.8481043770803;286.04131591703;559.705741951999;840074.316451511;840074.316451511;1;0;0;88503.2310649222;712017.074915028;0;0;16448;0;3425.09710474312;20826.7114784266;181.612377975925;21506.3047047382;141.130019519722;240.793485298723;2939.0846913772;21848.5149441676;326.321381533204;21098.707070162;0.591267199187874;0;0.408732800812126;4.27734054100897;257.781126497854;2614.72610416905;4360.60319239969;840074.31645151;485.768970304168;2321.55087475868;3341.66193037606;946652.769657859;946652.769657859;1;0;0;90664.2555841403;800937.813113422;0;0;15936;0;3431.19259630656;22887.1660060488;197.345828376297;23123.3471559722;112.139449034136;320.102908998139;3092.92868099882;23916.4446886892;238.880462859328;23643.3776588962;0.602348723773668;0;0.397651276226332;0.489097619495467;268.105850986695;3764.69799903898;5318.92200655623;946652.769657858;584.3712103565;2886.70813621741;4734.33074713389
2001-12-23;325427.132926902;325427.132926902;1;0;0;66283.216212203;201204.264354685;0;0;30080;0;3550.07335602229;25433.5640709072;69.5791481113079;23882.3560618362;25.0393474209426;167.710793333745;923.726133312354;8961.26054065511;68.4029360772286;9597.91941431957;0.639096217603394;0;0.360903782396606;3.39000138784309E-05;98.0611743317326;616.258613334045;1083.8385211147;300453.944750329;166.398051185798;385.655311236872;923.895477801413;586148.999776694;586148.999776694;1;0;0;93296.4796462723;432470.640163105;0;0;16480;0;2895.21341162574;14659.3315435187;136.281158394922;14998.0328782264;115.961003242829;190.612050888237;2043.29373443278;15181.1025192933;258.432799198188;14749.3988660718;0.59938930411898;0;0.40061069588102;0.73160423826449;257.732268224101;2119.46676906008;3662.34041078083;586148.999776693;257.732742113372;1290.01151603764;3388.90337031735;821984.007572902;821984.007572902;1;0;0;136579.511169178;643612.666268049;0;0;15936;0;3583.75005407905;19900.6900950555;207.789696888659;20282.8036210638;102.244650641163;328.903793838381;2702.6962659148;21061.0939478469;230.993001737008;20338.1090164444;0.610069873904031;0;0.389930126095969;7.92267176486062;480.903240836366;2463.66999667018;3458.23731823222;821984.007572901;423.773926022972;1365.90893764595;2849.46752414348
2001-12-30;449102.170471699;449102.170471699;1;0;0;134374.448933706;6829.17919444072;0;0;29536;0;3048.70391812389;7078.21587373275;46.4313221202797;8307.08117203694;3.51500550110309;47.8696813323282;18903.1720394423;6917.23550903494;313.273212450172;7846.83070404559;0.636235644634626;0;0.363764355365374;178.457113796443;195.872023990504;447.596619158228;723.256261525891;444663.932554407;179.64361569515;219.406278800153;510.680903279146;963607.50815525;963607.50815525;1;0;0;85680.6494848424;819345.373800733;0;0;16448;0;3667.27817330883;24009.8917826859;246.771588738039;24463.7063685239;220.396455087597;358.932615315338;3291.84218446992;25029.9651093219;479.896384895196;24426.9755693152;0.608437350583185;0;0.391562649416815;5.11313803498999;262.482330609105;3629.48723745649;5013.33408234824;963607.508155251;598.837044262811;2177.38537915257;4859.96026260413;744800.266714011;744800.266714011;1;0;0;142158.526430615;560732.219119676;0;0;15920;0;3406.76941144015;17978.8133558848;244.836428542526;18330.6887853785;97.4341137411635;367.447982346862;2412.0165632964;19179.3814774062;235.794052843571;18458.2943392158;0.61675535751927;0;0.38324464248073;0.353908753058107;401.593606319158;2099.25800179087;2951.58191172267;744800.26671401;269.987487668269;1495.61521821769;2354.73611201877
2002-01-06;470825.733308168;470825.733308168;1;0;0;134348.811370663;6050.81427331987;0;0;29584;0;3055.60897344061;4778.18995313271;46.7756109253051;7739.77699103399;12.0836315008384;53.0904958014139;20246.5917061249;8674.85780964578;87.587354478085;8734.95353709133;0.632547814666155;0;0.367452185333846;185.203308576607;217.867365519987;423.728141524216;639.025656520554;464805.972225887;191.849915408966;232.834390384372;436.27770749383;1033398.14287689;1033398.14287689;1;0;0;109383.597711865;862874.220234427;0;0;16432;0;4001.122192241;25713.6248853479;294.110839004082;25987.6167353611;275.820474975827;466.040875922907;3469.75946142688;27067.301076411;583.461664233334;26093.7007186446;0.617529555531215;0;0.382470444468786;14.1155039884264;370.88922647778;3319.14991897547;4393.81736136028;1033398.14287689;412.161289791719;2251.16718558635;4055.92572607132;827103.32277581;827103.32277581;1;0;0;97538.5503905335;691173.674068895;0;0;15888;0;3331.03203386998;19892.8936476553;362.905896836977;20341.16203799;113.215328519809;520.63012279089;2627.32882990618;21357.3052802698;312.078989662249;20271.1933818676;0.624136854492669;0;0.375863145507331;7.33561262527597;268.556086684253;3327.84178694567;5143.76585258726;827103.322775809;386.212895347502;2031.49338087092;4521.9770418372
2002-01-13;499800.375731674;499800.375731674;1;0;0;158420.106245008;15444.1799106658;0;0;29616;0;3142.78077538605;7302.91602615103;62.4134633104099;7898.12706858016;425.508392770879;30.1608802585573;19627.6905432355;8677.43514305089;273.426712738421;7446.98811285699;0.628645167040791;0;0.371354832959209;185.884325717302;232.937109090531;439.170996682697;583.960308521485;485110.138970048;193.208301350978;252.22072822505;441.644308062979;1111804.07693904;1111804.07693904;1;0;0;136349.42718324;922710.047468358;0;0;16432;0;4232.18622797486;27720.2308330396;362.076881937436;27696.0254696419;354.757733932665;632.542532092119;3697.02194921884;29101.9485462709;711.011911673433;28443.5982012532;0.625758099160819;0;0.374241900839181;17.5290566078017;379.084472503325;3253.12671652792;4844.23636211341;1111804.07693904;379.084472503325;2311.06955483153;4199.97962528125;805446.210683301;805446.210683301;1;0;0;95374.6275614933;657671.627919052;0;0;15856;0;3289.03208037632;19322.9064680861;489.377012307232;19884.5953218135;115.084873702794;657.396766424728;2505.59157208153;20757.5519397951;368.211106962082;19636.7471544321;0.631285526947354;0;0.368714473052646;2.83323113054138;288.523029673536;3209.62635606821;4039.76408904706;805446.2106833;411.469302513694;2093.19788627278;3842.33626947328
2002-01-20;467789.489473178;467789.489473178;1;0;0;133682.720185998;19472.8010322689;0;0;29632;0;3035.11383058641;7483.62565541935;0.924425426552723;6956.63348975229;485.052444217152;1.09986043658173;18503.6192034016;7252.56004107495;724.501858254463;6754.12400745803;0.624626247116605;0;0.375373752883395;33.0405698493281;255.204956743419;484.776350173649;618.102747057196;499156.21302078;198.109057712955;293.185604807283;489.244357401324;735449.915874552;735449.915874552;1;0;0;103262.959305317;574559.330673376;0;0;16448;0;3349.45034431102;18255.9125872802;277.953249817259;18286.3711189156;258.58971512313;533.083052586018;2396.87562899802;19189.2106087267;531.015444616445;18885.8939365037;0.63305012309811;0;0.36694987690189;10.3560988676853;262.026703295827;2396.55185245945;4055.88558662773;735449.915874552;262.444843964788;1565.64420233716;3608.41211789203;1032304.20078325;1032304.20078325;1;0;0;108902.035629102;883016.950187682;0;0;15856;0;3916.95418369422;24637.8958435367;849.524042106796;25378.8954237897;153.050308420137;1065.67551018685;3142.78943537757;26688.0517263154;570.518525649276;24874.1864033464;0.638115332288571;0;0.361884667711429;12.1503234085016;464.324054149959;3115.44746348696;4599.96271680052;1032304.20078325;625.13855067668;2089.98885760487;3502.9628542402
2002-01-27;365839.94017746;365839.94017746;1;0;0;130291.442473954;5963.41671497066;0;0;29616;0;2581.5885798631;6379.77428636592;34.6150597947005;7007.38516242926;1.31964970162193;20.7000002414852;12728.1886238786;6803.8572623486;397.716558334059;6868.9778047295;0.621486711237509;0;0.378513288762491;1.95905706665047;220.996822037069;395.94763263951;541.604384267747;369674.305168116;188.901093532967;281.937323866795;429.120849876486;795165.680996537;795165.680996537;1;0;0;118431.669361004;626321.555294736;0;0;16432;0;3704.52425811948;19614.7944820535;358.199068032375;19727.0561394378;295.147625582958;765.759720480182;2558.17719444359;20692.8564941601;650.277204619805;20543.3767233531;0.640137273121245;0;0.359862726878755;15.2710396309084;416.804008837281;2330.45156907288;3523.39572613395;795165.680996537;310.378345178691;1427.26939609241;3305.28646897214;1011056.02683588;1011056.02683588;1;0;0;108238.358671375;840463.757874405;0;0;15840;0;3803.56132765344;24191.9838883636;487.226275964058;25162.2220469182;157.160371702931;1067.12382219381;3034.94921454418;26428.5169104434;677.076968534223;24356.5868924227;0.645561068136805;0;0.354438931863195;14.5839571941394;302.892865715889;3676.27909859172;5548.64987911443;1011056.02683588;380.206265615199;2728.99396826273;4607.10969258161
2002-02-03;282685.591910207;282685.591910207;1;0;0;134677.317661957;2095.56341021075;0;0;29552;0;2483.69561495725;6851.36741578788;86.0532454355493;7007.67734986059;4.06006356112743;8.49325996632491;7383.90105061654;8633.90628098906;11.5004145859065;7030.71095334691;0.617903410612611;0;0.382096589387389;0.606947548277271;199.144015228748;298.471717800962;424.526075184841;295570.139181375;184.160871240846;268.075693556689;315.028997496758;770509.136070609;770509.136070609;1;0;0;125593.063496982;602577.709770891;0;0;16480;0;3597.11446771013;18990.3356870403;406.88937182221;18992.0924921322;247.566767767716;991.887193192293;2447.39150907423;20001.69636141;712.794637556988;19958.9346603124;0.645828616219944;0;0.354171383780056;13.1904822958654;383.15472095299;2716.65119807232;3740.69113171995;770509.136070608;300.741162391364;1536.54020354893;3346.86252171522;1009370.02796093;1009370.02796093;1;0;0;121902.216431567;844443.783608861;0;0;15856;0;3825.24078609361;24292.2302245197;408.58485780415;25524.6056478162;165.630648924884;704.960475401525;3055.15886521582;27012.0089352346;824.267796685642;24479.4925959549;0.652578353112092;0;0.347421646887908;13.4380551729771;295.834398898521;3648.55269673337;4633.74839288371;1009370.02796093;399.830109410583;2265.32534729802;3995.5057318956
2002-02-10;385955.329090921;385955.329090921;1;0;0;106057.801184371;229302.116353913;0;0;29408;0;3100.94654950181;10606.5707752655;8.46870434417325;12582.6422562;4.07834235631109;73.1589070103589;682.841926295356;10245.7834148013;17.8079216535167;11878.9224019952;0.615593789925119;0;0.384406210074881;0.000172453094454221;106.888728781646;501.549885644841;726.24914642074;297409.357977051;149.043278830436;320.165201678515;617.757435558153;790330.990844535;790330.990844535;1;0;0;120358.160359668;634741.057132327;0;0;16464;0;3685.05763458994;19414.9328931759;518.478153505703;19342.9861114689;275.079070666358;1271.11940170441;2438.97573616312;20234.2919823484;885.598139736298;20603.2612445917;0.651122867319895;0;0.348877132680105;7.21286097729435;426.813362571866;2290.65323649337;3197.74209503648;790330.990844535;347.560673115574;1470.1448921857;2691.58450738321;795810.306630763;795810.306630763;1;0;0;101741.996931671;655592.850295446;0;0;15840;0;3456.2380872271;19180.7691695092;463.778701451292;20180.8543678321;134.788065704857;742.061296818349;2295.99922271675;21417.0893660611;816.616844452575;19306.1049567044;0.659079865824623;0;0.340920134175377;10.7589223851232;346.55363495164;2866.47017842247;4438.73714065966;795810.306630764;346.213304966714;1729.35032295462;3475.33181885555
2002-02-17;658550.378885183;658550.378885183;1;0;0;285650.532431392;288371.946625392;0;0;29280;0;4510.7532029046;16274.9048815048;31.9141498861197;18029.1069059599;18.8472636793473;7.35861039754634;2730.04586977974;17703.6664085826;59.3396622636428;17145.6937019485;0.612415871610266;0;0.387584128389734;14.2411615109151;257.553551363362;769.185844050224;1099.95375869169;633505.789717565;251.009275865337;465.830824294407;866.284551200554;700628.624789125;700628.624789125;1;0;0;113396.319335884;557669.047446952;0;0;16464;0;3589.78141848315;17188.6282904568;591.027600151098;16992.024759233;265.692950816068;1299.85425517288;2143.88021400353;17812.1963704856;956.489432916165;18392.9789115022;0.654984969846641;0;0.345015030153359;13.3451084695742;497.458059820818;2082.03631595283;2770.49291314955;700628.624789125;349.487227835914;1109.16982863341;2386.54166296256;652145.293180301;652145.293180301;1;0;0;94763.946198786;519726.021909298;0;0;15840;0;3058.7710475054;15597.064504557;592.990887297538;16457.00495757;112.792681571035;882.635949682235;1820.61581417045;17632.9831544985;853.003231626771;15584.8041401774;0.663819519034447;0;0.336180480965553;9.52988166848945;270.349380426318;2149.32365874518;3690.54144957001;652145.293180301;273.265700938695;1824.46710079736;3116.06009391974
2002-02-24;727453.166555148;727453.166555148;1;0;0;316525.084198821;355506.683966007;0;0;29296;0;4644.52286991228;18915.9666215662;61.1533270343028;16263.084690912;59.4207144946579;3.56105018145166;2589.40117731188;15609.8775714091;131.216271453735;18046.3816153904;0.609084691786367;0;0.390915308213634;18.4280954264916;280.508285628431;956.262666264971;1303.20966603441;731649.51234545;275.380349210429;578.785099195074;1090.23400330265;726459.067724468;726459.067724468;1;0;0;119885.177288095;574970.255854439;0;0;16496;0;3683.53291460963;17967.0324937528;822.763902592926;17652.1947118122;313.741366272171;1001.70613153792;2140.3463984807;18420.2054397958;1192.33584398639;19415.7055750665;0.658449498149193;0;0.341550501850807;12.2437316958125;529.372241165922;1763.4402747438;2722.9349987069;726459.067724468;358.626118106775;1191.90151999644;2330.15899472341;693911.591097534;693911.591097534;1;0;0;92097.9005257577;568294.396327036;0;0;15824;0;3180.34335627087;16449.0596958848;743.958256298252;17568.371133413;122.599131927911;1248.77364828378;1869.37435069565;18728.6041090977;1198.07243987624;16352.3372114393;0.668315468154972;0;0.331684531845028;3.18423828704442;284.411963507498;2091.4976595709;3673.50294607242;693911.591097534;313.708152743099;1751.87355368278;3273.77525638709
