period;M0_EUR;M1_EUR;M2_EUR;moneyCirculation_EUR;moneyVelocity_EUR;keyInterestRate_EUR;priceIndex_EUR;creditUtilizationRate_EUR;M0_USD;M1_USD;M2_USD;moneyCirculation_USD;moneyVelocity_USD;keyInterestRate_USD;priceIndex_USD;creditUtilizationRate_USD;M0_YEN;M1_YEN;M2_YEN;moneyCirculation_YEN;moneyVelocity_YEN;keyInterestRate_YEN;priceIndex_YEN;creditUtilizationRate_YEN
2002-05-12;0;893373.173624028;1001112.64339532;1950504.33537744;1.94833653160368;0.05;26.3241288575387;0.902005130128021;0;911882.800760668;911882.800760668;2010481.28981154;2.20475842743657;0.00582714550268964;13.4958381123683;0.694841442403639;0;984965.986776811;984965.986776811;1509232.7409182;1.53226889169746;0.0134371154436267;14.4596157239677;0.7563533861574
2002-05-19;0;1030170.64015415;971610.471754184;1876090.00202369;1.93090755664307;0.05;24.8421777084118;0.885518327919337;0;892006.125357376;892006.125357376;1763511.22557303;1.97701694578217;0.00393861675503044;13.2812624781708;0.720428335715628;0;976026.747691278;976026.747691278;2056024.662046;2.10652491533596;0.0116771445872855;14.230068886045;0.802203450751847
2002-05-26;0;971938.849946679;912515.162203032;2080481.29706291;2.27994161986319;0.05;24.0256986414485;0.896004320058198;0;913386.139189916;913386.139189916;1926393.24049722;2.10906774018461;0.00163477953484791;13.0276868638397;0.757591142346988;0;1030908.29715753;1030908.29715753;1948023.80052259;1.88961889810545;0.00961015773850646;13.9689032631877;0.824991381181195
2002-06-02;0;935639.734173903;1040062.6508176;1929783.20464664;1.85544899927866;0.05;23.6898845244221;0.8774768786583;0;995854.941283803;995854.941283803;2096013.34063379;2.10473760157451;0;12.7589977983269;0.791183181351915;0;1093619.01291962;1093619.01291962;1910238.04163933;1.74671253797938;0.00751898441267066;13.7143886287639;0.847882221407504
2002-06-09;0;1071643.9317041;1045165.53809612;2024536.36232438;1.93704852344471;0.05;23.1165987694816;0.978800052755112;0;1034839.42722093;1034839.42722093;1932233.83401478;1.86718227310281;0;12.4522919740437;0.80906953421959;0;1075527.31105697;1075527.31105697;2128331.68074487;1.97887274350408;0.00527318774048892;13.4504309769524;0.872166682383732
2002-06-16;0;1057285.58186631;1066857.21293046;2140891.4181531;2.00672722854116;0.048245685932898;21.6820351216917;0.963423869692366;0;1061869.58804504;1061869.58804504;2137727.49726381;2.01317329484827;0;12.1196065291455;0.85447445472898;0;1034282.24432919;1034282.24432919;2210522.69621482;2.13725287109469;0.0029523281563615;13.1887151493101;0.892483005667956
2002-06-23;0;1009203.43656401;1020515.34673571;1954361.74161811;1.9150733478624;0.0447788975940209;20.6929432327639;0.937572231355651;0;1156158.18761584;1156158.18761584;1962718.76333103;1.69762129815336;0;11.7689952848787;0.875326605070927;0;1107447.23999474;1107447.23999474;1816711.36476512;1.64044958455425;0.000599025490268329;12.9336610736216;0.905828902740194
2002-06-30;0;978357.57578495;996390.086123325;1793685.84467093;1.80018435515517;0.0413400453683535;19.7206715540903;0.944672209068845;0;1205061.39773885;1205061.39773885;2154111.76386578;1.78755353702949;0;11.4022903605849;0.91308507085529;0;1096586.48764884;1096586.48764884;2233632.32565762;2.03689572214835;0;12.6795925823698;0.919931534459106
2002-07-07;0;979909.737921521;979977.101260605;2138821.65654094;2.18252207504608;0.038218906619319;19.0331316942649;0.926773517002911;0;1236600.19900294;1236600.19900294;2629729.3218972;2.12658005717412;0;10.993327312711;0.935579914799367;0;1075362.69798825;1075362.69798825;2066839.69068604;1.92199310479395;0;12.4626704361344;0.931062475106459
2002-07-14;0;962225.451362322;1051444.79583007;2259149.3615894;2.14861433576824;0.0357848635391814;18.443294762435;0.910957665412328;0;1310851.22079107;1310851.22079107;2045534.54338979;1.56046278246234;0;10.5805285966375;0.952797196252279;0;1103907.55821915;1103907.55821915;2062650.92007348;1.86849968071691;0;12.2156707424655;0.915204580638417
