period;income_EUR;consumption_EUR;consumptionRate_EUR;saving_EUR;savingRate_EUR;wage_EUR;dividend_EUR;governmentTransfers_EUR;budget_EUR;labourHourCapacity_EUR;retiredHouseholds_EUR;utility_EUR;utilityInput_COTTON_EUR;utilityInput_KILOWATT_EUR;utilityInput_WHEAT_EUR;utilityInput_REALESTATE_EUR;utilityInput_CLOTHING_EUR;utilityInput_LABOURHOUR_EUR;utilityInput_IRON_EUR;utilityInput_FOOD_EUR;utilityInput_COAL_EUR;incomeSource_DIVIDEND_EUR;incomeSource_TRANSFERS_EUR;incomeSource_WAGE_EUR;incomeDistribution_quantil5Percent_EUR;incomeDistribution_quantil50Percent_EUR;incomeDistribution_quantil95Percent_EUR;incomeDistribution_quantil99Percent_EUR;incomeDistribution_yTotalSum_EUR;incomeDistribution_incomeAt10PercentY_EUR;incomeDistribution_incomeAt50PercentY_EUR;incomeDistribution_incomeAt90PercentY_EUR;income_USD;consumption_USD;consumptionRate_USD;saving_USD;savingRate_USD;wage_USD;dividend_USD;governmentTransfers_USD;budget_USD;labourHourCapacity_USD;retiredHouseholds_USD;utility_USD;utilityInput_COTTON_USD;utilityInput_KILOWATT_USD;utilityInput_WHEAT_USD;utilityInput_REALESTATE_USD;utilityInput_CLOTHING_USD;utilityInput_LABOURHOUR_USD;utilityInput_IRON_USD;utilityInput_FOOD_USD;utilityInput_COAL_USD;incomeSource_DIVIDEND_USD;incomeSource_TRANSFERS_USD;incomeSource_WAGE_USD;incomeDistribution_quantil5Percent_USD;incomeDistribution_quantil50Percent_USD;incomeDistribution_quantil95Percent_USD;incomeDistribution_quantil99Percent_USD;incomeDistribution_yTotalSum_USD;incomeDistribution_incomeAt10PercentY_USD;incomeDistribution_incomeAt50PercentY_USD;incomeDistribution_incomeAt90PercentY_USD;income_YEN;consumption_YEN;consumptionRate_YEN;saving_YEN;savingRate_YEN;wage_YEN;dividend_YEN;governmentTransfers_YEN;budget_YEN;labourHourCapacity_YEN;retiredHouseholds_YEN;utility_YEN;utilityInput_COTTON_YEN;utilityInput_KILOWATT_YEN;utilityInput_WHEAT_YEN;utilityInput_REALESTATE_YEN;utilityInput_CLOTHING_YEN;utilityInput_LABOURHOUR_YEN;utilityInput_IRON_YEN;utilityInput_FOOD_YEN;utilityInput_COAL_YEN;incomeSource_DIVIDEND_YEN;incomeSource_TRANSFERS_YEN;incomeSource_WAGE_YEN;incomeDistribution_quantil5Percent_YEN;incomeDistribution_quantil50Percent_YEN;incomeDistribution_quantil95Percent_YEN;incomeDistribution_quantil99Percent_YEN;incomeDistribution_yTotalSum_YEN;incomeDistribution_incomeAt10PercentY_YEN;incomeDistribution_incomeAt50PercentY_YEN;incomeDistribution_incomeAt90PercentY_YEN
2001-04-15;512186.827953017;512186.827953017;1;0;0;89617.1977672256;271815.589090838;0;0;41104;0;3763.34008671757;8448.05008077335;11.4372212129074;8267.64048847145;0;16.8912001283395;6344.48390770543;8217.77615996614;21.6049010837973;8911.04744518406;0.488221067565864;0;0.511778932434136;1.1019217764035;97.4395694226929;827.613646523099;844.601900260158;516786.818103453;112.849122352765;509.056943129639;839.334739777008;636773.543677589;636773.543677589;1;0;0;104120.426538121;478895.449463756;0;0;33232;0;4120.31373371913;15034.0856166037;27.1182833867796;14390.9500233974;23.7060932551161;48.4580738238367;2486.01001020383;15365.8311308893;54.25674450076;14079.180205187;0.54480886210173;0;0.45519113789827;1.21741254093039;206.587305925923;999.893567311969;1113.83144026131;636773.54367759;272.131230956662;703.214257414315;1035.74580714332;750197.521968858;750197.521968858;1;0;0;87477.2791711235;595806.240620291;0;0;33424;0;3928.02637011823;15778.5562199471;42.419086057704;16461.036353501;19.5011701769655;49.4488361857645;3191.1002615377;16646.2179453964;65.0067690996944;15735.4661475532;0.559774285910668;0;0.440225714089333;0.234709082227966;56.2439579085612;1211.24046801649;2080.3399022164;750197.521968859;278.89013340347;953.740611387068;1316.08545369053
2001-04-22;549775.07720831;549775.07720831;1;0;0;130415.408481714;402712.374781795;0;0;41168;0;3627.66428436696;8249.42150760203;18.994635470905;7918.76904662243;0;28.0538308867443;5299.73639074619;7823.12820885731;33.8789645570357;9367.48352877606;0.505947617990564;0;0.494052382009436;1.28383584771608;86.3596797654502;813.568539680457;1187.3646393794;479955.160977864;98.0532452558612;490.659077983931;1177.75900176431;725046.335552872;725046.335552872;1;0;0;89791.7448185943;583006.636359441;0;0;33296;0;4351.39970626169;17565.8103611028;37.2439323817587;16418.7430256189;40.7931167974407;73.9316127960278;2719.9667487565;17954.0542697067;76.0336232833741;16146.4583251844;0.567368660485475;0;0.432631339514525;0.207135240813091;231.165146241417;1049.34556370552;1442.21798199446;725046.335552872;272.487549039162;773.114381139669;1441.7378202554;801462.569581733;801462.569581733;1;0;0;113617.542731554;626742.192703081;0;0;33504;0;4280.13330495442;17132.4158704834;65.5578977454673;18099.3843825318;27.0873560228815;64.9892882606449;3197.82903968334;18101.0814199527;89.3171542118295;17101.8728888725;0.584130829236844;0;0.415869170763156;1.37762544437955;158.715289498377;1411.80511761931;1739.23275684295;801462.569581734;277.661907713842;1123.68469851139;1623.86191380314
2001-04-29;661661.844267675;661661.844267675;1;0;0;98565.2078246968;467757.604086827;0;0;41232;0;3821.22815105518;10384.9548352468;37.3501045806221;9838.26416729871;0;61.941614767323;5802.40407345678;9878.41792122298;81.3336386451041;12665.8449792334;0.526273081068951;0;0.473726918931049;0.42695367200828;102.453991069836;1213.04339755434;2034.12259999893;582475.504330627;141.474039237292;1072.79716709411;2034.11983546535;722498.91922405;722498.91922405;1;0;0;136251.821744761;535345.606132833;0;0;33456;0;4291.59669721815;17969.9554854932;47.5258316518371;16554.8834998416;67.7106096467778;104.502252807118;2636.87895144433;18159.383229393;97.666389529185;16224.0517781316;0.585532907107313;0;0.414467092892687;1.00781055735451;202.155508090551;1434.17037761361;2161.76279592005;722498.91922405;271.320269572947;782.76681501664;2156.79538029017;805235.157595874;805235.157595874;1;0;0;164336.813739833;584600.90129576;0;0;33568;0;4680.67471847001;17575.0637366047;98.4275726472764;18424.4472993362;39.5580745941235;80.7421906811461;3179.91705263005;18380.5390212309;122.846590037998;17494.4673152309;0.601198410631615;0;0.398801589368385;1.31265137633346;276.66520040819;1260.36286801973;1512.37190902303;805235.157595875;276.386320880614;772.358906393271;1453.1734936195
2001-05-06;783029.716020633;783029.716020633;1;0;0;152571.571846323;572531.651978903;0;0;41280;0;4965.84669588477;14788.264025533;70.7108616374813;13526.0388428459;0;96.2958761062903;7212.66548996165;13668.7901084456;140.591051506802;18417.2845221316;0.549891135918835;0;0.450108864081165;3.63153401542725;216.150164427957;1044.51970224357;1182.06745882273;765418.643161862;216.150153894119;546.340853405562;1083.91055658122;465636.99454288;465636.99454288;1;0;0;158152.939614394;270152.835564815;0;0;33584;0;3529.10679278205;11882.7232337015;39.9600360366277;10715.1957524133;78.0024519249094;95.1352566448673;1647.59702278612;11969.2809496031;81.9686934427949;10521.0444396079;0.59743292581461;0;0.402567074185391;0.462833903529921;89.1166842378709;698.876518077564;1342.37044480474;465636.99454288;194.103435269045;523.20638927413;1187.92506836559;831642.468962234;831642.468962234;1;0;0;109590.818093919;672233.543516536;0;0;33584;0;4618.5408520365;18392.9825793232;161.50645729362;19360.3214194234;63.4241904587779;101.865338337835;3142.48940500277;19076.8180186648;177.729361279214;18476.5821165076;0.614837257005917;0;0.385162742994083;1.62198519794172;264.794061949414;1277.74929795011;1967.1442176214;831642.468962236;275.766018084747;999.25169766165;1568.40576726488
2001-05-13;793951.273117971;793951.273117971;1;0;0;160382.516579182;543910.762438266;0;0;41344;0;5191.00929120514;15781.5168042554;101.591671517841;13567.5390286316;0;100.907201490584;6481.32222270978;14259.005872686;166.689234182367;19930.0096176467;0.569470430469602;0;0.430529569530398;3.49222106371168;213.791585599381;807.289063459446;1301.84632883239;749387.467430269;184.81745869416;626.148135227089;1284.20119559596;605810.924525732;605810.924525732;1;0;0;141905.570545557;434663.451342751;0;0;33648;0;4207.03738837387;15927.2555842367;69.3851528555772;14013.7157288957;157.776596916318;191.789556206499;2051.80700009445;15697.8310628487;137.315810534559;13868.9605812252;0.610213930200036;0;0.389786069799964;0.0540855216635955;260.886555759073;1009.15149773702;1329.08152897099;605810.924525733;269.822151759961;593.645858651957;1074.65309494722;907824.026630781;907824.026630781;1;0;0;128688.284031027;745666.871223124;0;0;33664;0;4618.06387726161;20411.7229551632;254.429040276823;21439.6574532601;105.990487809405;135.686963061587;3359.18566096588;21032.6169843839;277.003094479415;20588.8398593377;0.625996096723321;0;0.37400390327668;1.04947608273628;193.018457964108;1629.60089806816;2137.73354555922;907824.026630782;274.722515952163;1384.34466922223;1667.24487494084
2001-05-20;687245.507588866;687245.507588866;1;0;0;149032.878981764;487416.348872588;0;0;41392;0;4646.53584658054;14624.8032631745;122.114283251776;11838.4071517398;0;101.056926396567;5012.62196748229;13200.4541268898;147.970847861089;18437.3749023806;0.584683358439707;0;0.415316641560293;2.35103961410697;180.261208307237;1055.45934895643;1436.89927347104;636129.027213775;211.935686645657;548.084757618521;1318.55028717079;656933.266029689;656933.266029689;1;0;0;152207.312607113;470584.123541392;0;0;33776;0;4309.02562792926;17922.6218300088;100.941066368472;15394.2232398681;108.054377266718;281.178959236847;2182.08499179302;17120.6866223897;193.759728759156;15435.4520377741;0.620130577922604;0;0.379869422077397;0.0494867194815215;177.551186904124;1000.28829104887;1096.44917324309;656933.266029689;242.724474492594;768.628824035573;1000.31058879479;518928.334310177;518928.334310177;1;0;0;104342.778076407;378409.802591124;0;0;33728;0;3798.64690895804;11984.6215629645;129.994791612239;12439.6230353367;102.937328961141;94.4226579851877;1849.52647176347;12273.4344532273;242.016996481476;11952.7173826131;0.634336904835096;0;0.365663095164904;1.78932809568979;154.804716835329;837.493336257364;1186.29391673927;518928.334310176;203.15704172889;476.519689105236;1140.35224803757
2001-05-27;656851.880875622;656851.880875622;1;0;0;131369.661920253;454205.36129014;0;0;41456;0;4694.88538007937;15726.1170848849;92.7342416736477;11535.2792777226;0;123.685827179559;4328.21675364684;13469.1224211891;181.386608128744;18958.5282348573;0.596942921591471;0;0.403057078408529;1.8580530256598;128.606905790196;842.159277835357;1461.3597423697;608678.748473889;132.574429223623;553.110349083538;1389.82367225789;502313.21917702;502313.21917702;1;0;0;149232.825294408;328898.979464657;0;0;33872;0;3814.57836783966;14298.3805893023;100.310631647197;11942.0617163356;98.3816819587429;194.431472551023;1595.34347441397;13259.5645727861;188.495265807641;12052.1971481769;0.628213210978178;0;0.371786789021822;0.64817339368425;121.111033666017;817.101884583056;1044.15072354092;502313.219177019;232.85871994295;511.19234850002;981.392686642938;560952.554295122;560952.554295122;1;0;0;157481.941373904;370432.787699883;0;0;33792;0;4159.15762923894;13190.3002002018;134.00965484967;13662.4655598406;199.337323922691;123.290195233827;1873.5382047537;13773.6420747014;370.70701273621;12965.0469222059;0.641599415257486;0;0.358400584742514;0.879029363048687;272.556317919762;665.757353031913;874.887330568051;560952.554295124;272.434707771353;462.016848206411;729.858961657744
2001-06-03;499210.491683946;499210.491683946;1;0;0;120941.971815317;311882.231308461;0;0;41504;0;4659.1645585306;16504.4923584531;107.744186122314;10959.7920306165;0;147.60556804032;3642.0057890883;13577.9800000425;248.618477290906;18977.7718817649;0.604425731827853;0;0.395574268172147;1.7061206237617;101.53220956297;737.637968974049;915.278196595017;570206.791227411;208.236664343119;510.863441568779;903.477284375137;536261.770052729;536261.770052729;1;0;0;70045.1315346573;440946.106594501;0;0;33920;0;3649.75672167336;15934.367145031;142.440343849247;13102.7614338828;102.747649054306;225.72814946621;1594.25620769075;14078.7246044336;255.429242276532;13372.6518954532;0.636191522301224;0;0.363808477698776;0.035723549042652;40.0519261140362;1096.17609039494;1157.41765259258;536261.77005273;266.999731075499;726.207690718278;1110.87037222015;544743.807683742;544743.807683742;1;0;0;124343.304308104;383100.642772838;0;0;33936;0;3867.53177266775;13096.0088212854;133.638189435171;13733.1429301621;89.3120471256024;146.55196018511;1742.25954348758;14026.4051290503;395.902241700407;12792.5698484219;0.6486950998418;0;0.3513049001582;0.882845902781103;99.1499981586572;716.30979271844;1762.172074287;544743.807683741;197.695391761498;556.188747169169;1572.25957569427
2001-06-10;628923.652235243;628923.652235243;1;0;0;121970.445176866;455224.956941002;0;0;41600;0;5022.76923640585;20054.8923345026;162.812761153501;12222.3473000038;0;226.109498961291;3487.16505686183;15473.0037120905;421.701707933897;21267.6656773188;0.612872467689134;0;0.387127532310866;1.11823326277578;148.411560334121;843.917428147501;1086.11163904961;615232.815344421;162.026153272717;556.616412054943;879.825899329671;567531.668581076;567531.668581076;1;0;0;138786.323876686;393855.749430201;0;0;34048;0;4044.51812110811;17692.4628739287;195.298240327872;14254.4064068046;157.49966109735;283.876744571282;1619.23964963985;14661.73454186;341.6562764463;14785.9557604103;0.642294525295587;0;0.357705474704413;0.16914449314323;147.101338647218;956.107495686658;1626.07388767898;567531.668581076;264.850871865608;691.689745128722;1094.89332694262;531462.161804961;531462.161804961;1;0;0;74067.3480752758;412253.454067405;0;0;34080;0;3520.3179338538;12864.288772111;149.062391385205;13890.0552349452;151.284990766505;172.16332413455;1635.40207025543;14304.6256080435;483.587188802965;12509.4086212933;0.657832123060341;0;0.342167876939659;0.709642316417721;47.3792439366717;1230.07997661266;1391.01280954939;531462.161804962;238.257954685869;1055.4789249121;1376.12703337107
2001-06-17;589648.283250658;589648.283250658;1;0;0;125510.714990982;403965.094683153;0;0;41664;0;5150.85669549077;23125.0238517995;244.120981369227;13003.6230165617;0;314.391438126929;3040.11684569069;17106.7366459136;614.808897195884;22260.2921858967;0.62329087875769;0;0.37670912124231;0.239040354039245;162.868033685977;958.369274344911;1055.96722127401;626359.735636074;206.5205727231;574.176181726454;1029.58499656158;499611.967857737;499611.967857737;1;0;0;100121.452829442;369399.613505029;0;0;34096;0;3855.36533815878;16460.0194269097;218.239956202605;12870.5678046557;245.823547824415;291.731358264092;1293.9261226386;12681.1354149166;374.750205026462;13610.7854919198;0.648909672063161;0;0.351090327936839;0.333143107899626;83.6942233985384;921.73106163831;1572.96232584328;499611.967857737;203.859938931049;682.920782264906;1170.76767149514;778400.482422436;778400.482422436;1;0;0;123519.27040585;610580.743857384;0;0;34128;0;4799.32482125277;18770.4589505884;254.151771020663;21163.2949989507;402.236228054865;297.425998463592;2205.64013293033;22017.3831820693;1005.78148356069;18078.4373903591;0.666701204996725;0;0.333298795003276;0.614921610672827;237.784043532563;1623.81330637304;2671.40850344967;778400.482422437;269.00427366455;900.375812087711;2019.42702574119
2001-06-24;477636.596409033;477636.596409033;1;0;0;188942.938534023;353293.906737759;0;0;41824;0;5948.02440502006;30337.6519574168;420.518031034385;15392.7009335687;0;450.79717157059;3071.14319383755;20960.5328500195;532.715537735584;26633.497339225;0.630549713402295;0;0.369450286597705;1.63925654501787;205.298831886528;1006.52824440574;1225.29703978069;714269.053508284;200.862599322984;542.98362943803;1050.96042254476;551175.092194684;551175.092194684;1;0;0;85744.4880956207;444634.244138961;0;0;34144;0;3871.85918965559;19418.3406800941;306.773741781219;14568.7678900232;431.947579671652;393.636392028706;1360.76314955618;13591.9671780463;503.47759474871;15782.3130787069;0.654933313188646;0;0.345066686811353;0.0863056661285808;31.427704462739;1150.66304719906;1361.55425597183;551175.092194686;262.892351096125;686.474458575823;1185.21750576823;781451.916612844;781451.916612844;1;0;0;99408.155625997;649017.450332831;0;0;34160;0;4366.70175781205;18659.6595202477;308.114593986744;22393.1398693838;679.651643146594;354.364427688873;2087.70188591291;22993.5681021816;1378.24745839222;17911.2622360927;0.672832145924022;0;0.327167854075978;0.541781671518698;52.1416681692217;1494.6281895289;2950.5612792659;781451.916612844;244.179122493348;1380.3999121463;2869.91687158733
2001-07-01;665515.956517745;665515.956517745;1;0;0;134478.373346657;508245.110755505;0;0;41904;0;4874.58692558521;27001.1385889121;364.183310631224;12708.7190766427;7.04170467827614;442.914510878628;2087.09316792368;18276.3459886674;535.408786369335;22210.1698944581;0.637416675475243;0;0.362583324524758;0.349831769914423;43.2534953414819;869.740585803985;1073.68795741134;564649.431209402;204.109519465732;659.527640139931;972.115719634352;392398.92502758;392398.92502758;1;0;0;108931.969713566;264486.305927412;0;0;34240;0;3298.55023314096;14933.1548119672;273.357647916327;11054.7697759318;118.799579105319;372.042833927194;879.350051932038;9494.85022703676;438.297746838139;12046.6269284292;0.658880513431764;0;0.341119486568236;0.78536737329143;16.8902096761736;953.695829967382;1381.01001196646;392398.92502758;142.081458827012;693.861946732457;1380.98867238917;569286.317692603;569286.317692603;1;0;0;122756.328545017;413136.302951571;0;0;34176;0;4032.37805808713;13789.8037083987;314.774188548357;17529.5134440447;265.83067784037;307.187003394935;1399.94668652921;17914.8452253269;1079.23008604721;13127.8812893313;0.67760871597612;0;0.32239128402388;1.60568386643154;66.7579019474126;1320.4643867059;1863.45583520253;569286.317692604;194.033402794864;1053.79119042305;1863.45540618167
2001-07-08;590395.987903063;590395.987903063;1;0;0;123238.519121713;455448.417330126;0;0;18672;0;3765.57757226293;27435.8181359439;245.222393195398;12547.9439812991;12.0278950678584;434.112486840125;1479.78473620825;18087.5335136816;430.708161448644;21216.372504489;0.644261158774202;0;0.355738841225798;8.1270726910128;220.351295164963;1403.95421714348;1872.65280351211;502016.889381813;205.326518575422;770.453117092854;1712.99372279639;413613.315729337;413613.315729337;1;0;0;98606.6335121667;295286.247693198;0;0;15200;0;2748.38044669312;16877.1126466108;350.389584233748;12231.4721426038;155.258825306555;535.525634771064;817.204152547092;9539.14959443543;561.903863274192;13827.2837451801;0.663384610997623;0;0.336615389002377;8.47832442507344;261.229289658163;1336.10831421592;2266.75792117921;413613.315729337;261.195891627858;919.000968530456;1939.8071610018;438215.233834333;438215.233834333;1;0;0;84101.3985105758;327532.363243448;0;0;15264;0;2591.68173756077;10678.8660031186;342.915657560479;14363.6431728348;205.279997035614;274.690089371577;1002.20034361541;15046.6167433636;759.374982590135;10108.3348850994;0.681561374311449;0;0.318438625688551;10.1115172206255;260.588290804786;1658.50627905839;3063.06712173284;438215.233834332;266.328188285643;1060.54234662688;2915.84625235873
2001-07-15;630147.659598652;630147.659598652;1;0;0;103837.947610505;459269.384617926;0;0;18624;0;3717.60768435758;29606.6161573994;218.207967512675;14391.0282272516;21.3601013812736;433.198078087013;1167.35980424266;20667.5250401933;405.838876056618;22566.1278092829;0.651010315576423;0;0.348989684423577;6.3132326958812;207.582441562229;1342.16229970599;2335.24509040765;495724.257468604;207.03578180108;1061.12665479246;1910.86630413692;427030.455972984;427030.455972984;1;0;0;79651.3260389774;329741.918308562;0;0;15072;0;2813.26169723531;18695.9816032241;445.305658578661;13752.3704918734;161.64060452344;750.868622703762;722.923353612984;9307.02285414856;677.231952044652;15627.9242025224;0.667850448312541;0;0.332149551687459;7.3423119296617;266.219932301034;1533.11157490331;2388.34682703662;427030.455972984;264.34360538378;1190.82439123503;1865.43009632785;560602.379002743;560602.379002743;1;0;0;75371.1361941021;462379.998082173;0;0;15216;0;3028.10229430711;13831.6165559749;690.229117424448;19593.8272753635;268.200106750817;407.087369023017;1124.65170144417;21093.7509343159;983.824720592999;12789.4712175285;0.685557129771869;0;0.314442870228131;9.10462166354061;268.128213079636;1964.09317856872;2712.46462000143;560602.379002743;281.901659113473;1478.75907258282;2299.52627579413
2001-07-22;590208.638139056;590208.638139056;1;0;0;117010.367471895;435619.573291055;0;0;18592;0;4410.9320036148;40509.4112599512;272.495460179755;21538.6531334731;47.9660625134361;527.263141837063;1162.34280282944;30025.6528933766;504.019746489749;31769.9079239549;0.656568318873426;0;0.343431681126574;4.94420849313791;208.845899999046;1920.00962883017;2724.62806092767;627635.69627225;208.845899999046;1121.02538166662;2331.33628389749;484956.426949518;484956.426949518;1;0;0;73960.0734630974;396384.096122623;0;0;14976;0;2802.56534180827;22786.1715530262;577.661653225552;17016.2527518783;174.477579926748;1112.35498861241;706.349779126647;9926.80064855428;885.449369573716;20089.4956976899;0.67145751672737;0;0.32854248327263;1.42216737672841;162.240035254119;2433.73883699665;3781.66425082354;484956.426949517;261.130115168075;1469.27061224386;3532.67716722188;483806.744316986;483806.744316986;1;0;0;121042.699395932;343971.431161797;0;0;15200;0;2913.29055770933;12024.1099496988;840.463651868168;18419.7246070915;221.494581642246;398.859758635767;855.563079477036;20486.1709639206;810.27146266556;10656.8339804195;0.688338970791807;0;0.311661029208193;8.32295433687903;275.557674469708;2282.25176395508;3151.26805758657;483806.744316986;266.543280961593;1030.94324968778;2696.59714500056
2001-07-29;667285.261360511;667285.261360511;1;0;0;143473.7484857;503268.922629963;0;0;18624;0;4733.99611248938;40701.8184563474;281.584780652209;27160.2646227869;86.2369390413339;527.395643725204;909.627278459525;33903.928036502;513.627407384439;34470.687500409;0.66097299083935;0;0.33902700916065;3.86658378950527;262.668387632056;1879.11526090545;2369.77296255448;622983.442562226;218.109881199481;1015.08008767095;1952.84767179617;522026.385110054;522026.385110054;1;0;0;112057.745428486;401360.707481124;0;0;14960;0;3458.35662318751;26200.6172247014;643.632504055234;20443.1889858719;184.82976164977;1280.28487904279;643.025122678607;10076.4106433127;1100.84168514148;24808.4470193355;0.673208446891686;0;0.326791553108314;5.36990876443847;331.083482163084;1671.21276833554;2520.72625784406;522026.385110054;313.476643344691;993.658134522712;1875.28988796795;645979.179488671;645979.179488671;1;0;0;142352.647879331;491606.233676044;0;0;15136;0;3551.7830783359;16685.2809879371;429.41890282167;27592.9773120049;315.260473043349;601.270336240727;1022.72449558987;31487.2831127251;1095.64281171761;13815.7740309821;0.690937781449511;0;0.309062218550489;7.62724072351992;298.419470077883;2313.15317468255;2978.83330826656;645979.179488671;285.206779416922;1410.59862932435;2805.37272303307
2001-08-05;618924.005089776;618924.005089776;1;0;0;107970.023781013;484374.540277308;0;0;18624;0;5040.22650829794;47143.296416593;324.497111246323;39455.2511206613;154.326626577748;543.382728721826;771.163578693698;42872.6959760326;585.787486975238;38824.989681605;0.665402616790968;0;0.334597383209032;3.02904424388075;204.989366607516;1814.33912527115;2437.86132625681;685379.573141008;213.698868171331;1377.30976606732;2236.00284160058;459147.491982572;459147.491982572;1;0;0;128414.728589351;320391.421019611;0;0;14960;0;3302.39879736476;25025.5935780095;466.925934891504;20618.235089201;170.470420500211;449.982397354329;467.430625659252;8231.32175786875;1074.69963912244;26733.4419031101;0.675135256059015;0;0.324864743940985;5.33477083680444;267.037440047504;1705.06051719937;2588.13562197939;459147.491982572;261.723918468776;1134.66959518519;2161.21495153636;524153.192076579;524153.192076579;1;0;0;109202.935270323;400395.412895751;0;0;15072;0;3156.94303596252;14060.4448528915;381.722103367333;24638.2465771953;281.587201460982;548.338545708547;710.864896697215;28632.5627789182;888.234238716058;10710.9941038373;0.693479896861537;0;0.306520103138463;1.00962701400013;266.682299892604;1892.16135997928;2308.22940686934;524153.192076578;266.738037824553;1311.31933511316;2268.11701483492
2001-08-12;500624.305408026;500624.305408026;1;0;0;143717.878947461;360209.458478869;0;0;18672;0;4841.25075449357;32985.5110372038;236.394926490216;34894.3009035605;177.422647458926;223.091140455472;431.464345821954;36260.2367758301;514.338662771781;28645.536047578;0.667891443257265;0;0.332108556742736;2.39366257406183;256.249287784572;1138.91925401703;1686.83997356819;484092.741309634;206.597657060617;716.132666570313;1436.42254357942;607655.386595903;607655.386595903;1;0;0;122342.933852864;476077.536272061;0;0;14912;0;4026.0299238589;34963.9290659448;192.72662982402;33511.8160122074;164.651700380296;276.252213434467;500.891698875553;9770.0383171021;1006.76825396115;45653.3664821289;0.678413169780702;0;0.321586830219298;3.48690326497986;409.70687822381;1705.35545674688;2603.84959119969;607655.386595904;292.972069168691;1177.1087568118;2193.87764444919;428997.522807104;428997.522807104;1;0;0;124779.363803615;293733.954837917;0;0;15056;0;3074.2474655786;12193.529208129;120.860859754068;22218.0920329174;233.811724267422;507.591971850614;512.101232709227;26145.9636857477;703.477071829235;8432.81535985083;0.695018780899976;0;0.304981219100025;6.95899924140381;274.537283812834;1377.4539056177;2303.94810858705;428997.522807104;266.734413866197;975.976659490417;2030.01497303676
2001-08-19;453762.652963314;453762.652963314;1;0;0;114835.595717096;312449.472155075;0;0;18640;0;4874.01002326775;31947.7730065493;153.902381383192;40768.401211626;271.400706294518;184.017962597944;340.242217689209;39850.5499231582;593.25054139044;29855.7063750751;0.670133247876333;0;0.329866752123667;1.92402211172002;268.018164686821;1199.83909804974;1840.50172233999;473112.1674159;205.653956975266;662.098712558967;1446.10912324202;545326.187833154;545326.187833154;1;0;0;115014.131024463;418722.041549851;0;0;14944;0;3772.36226635614;31968.7807020177;144.167257407569;37126.6275914987;65.0437935344056;192.424941874988;353.01455392573;7655.8531522379;320.290009300345;51993.4689370136;0.682797322061053;0;0.317202677938947;2.9286744715118;262.763567579427;2454.93600590544;3281.08565700499;545326.187833153;262.761773686312;1351.3300010587;2788.1739981391;621142.988610746;621142.988610746;1;0;0;164773.11724674;450263.239231153;0;0;15056;0;3835.56680668963;19065.8368767634;168.662765208343;35059.3689595911;227.198499052109;816.66890814459;653.674722450334;42839.9551737894;610.614414280158;11717.5270286304;0.695842888325645;0;0.304157111674355;4.74367152109463;278.648764805536;2196.86220678875;2626.68524421133;621142.988610746;269.429144376869;1384.25820187771;2249.20369243944
2001-08-26;490576.73011227;490576.73011227;1;0;0;111152.65214072;364514.882310817;0;0;18640;0;4273.30127925908;23881.0482985646;83.7142620821201;36665.5456751324;84.4980835635443;159.550215532762;221.052381645946;31264.6203297947;212.665937438247;24433.9280853786;0.671481672539593;0;0.328518327460407;1.67855784764532;205.846690430881;962.478316684926;1651.04455263241;355818.912604317;205.201069293879;528.241122977687;1412.0645389716;558277.231666068;558277.231666068;1;0;0;135027.863105624;416766.275751478;0;0;14960;0;4198.06301042697;33227.8886819014;131.266358797751;47428.7284241479;58.0547716409203;217.409955900059;275.183094437478;6596.44255272575;249.78259554672;64271.5186736581;0.685702763197465;0;0.314297236802535;2.23805120507323;296.696136059053;2027.92056326782;2867.01579282055;558277.231666069;280.924423073728;1458.45152316401;2369.47116273984;426678.126132284;426678.126132284;1;0;0;117800.528591693;298426.314726782;0;0;15056;0;3230.59280972469;14337.8233914722;101.207098987663;26243.0171330763;130.581744707002;619.129666897224;382.311778010907;32828.3835924738;358.737095459383;7612.15859994028;0.696632745100599;0;0.303367254899401;4.14816749779658;275.661426430773;1405.10569340701;2008.31419492844;426678.126132284;271.216366653273;879.943450218532;1615.72432149827
2001-09-02;463086.180665399;463086.180665399;1;0;0;106548.273086693;348710.694726147;0;0;18688;0;4715.19200852467;27876.0989101323;93.9232483267026;49994.1896380926;47.1311944867986;231.323426064782;241.457572068251;42408.9811573668;190.023011964028;32741.6980489571;0.673551299936;0;0.326448700064;0.650502053686808;207.39687046884;1463.49753450999;1790.37534194647;442888.667262754;206.526613625931;806.062248504968;1666.66326173912;492682.836504275;492682.836504275;1;0;0;132160.487335192;353330.536289002;0;0;14912;0;3979.58160379428;31069.5101138211;133.122095987095;48168.6274762517;33.3308891681433;204.045075731019;194.573722513368;5181.63728368469;265.381394845756;63827.6404009396;0.688126252603503;0;0.311873747396497;1.70272582255912;268.414966284289;1988.04107292126;3133.68072563774;492682.836504276;265.685675984918;1105.34183736664;2765.52533928797;410129.882661394;410129.882661394;1;0;0;149465.904630602;254521.118117234;0;0;15040;0;3345.67171941889;15417.9487205614;84.0589541257773;27365.0354203514;100.462170250339;443.29345935319;318.789546248377;34512.2801733843;291.298539066774;6950.35484438895;0.696968867524777;0;0.303031132475223;4.23346553709408;291.264452204189;1347.76962825453;1689.88711568352;410129.882661394;270.177431078779;846.8469638887;1473.15202928907
