period;M0_EUR;M1_EUR;M2_EUR;moneyCirculation_EUR;moneyVelocity_EUR;keyInterestRate_EUR;priceIndex_EUR;creditUtilizationRate_EUR;M0_USD;M1_USD;M2_USD;moneyCirculation_USD;moneyVelocity_USD;keyInterestRate_USD;priceIndex_USD;creditUtilizationRate_USD;M0_YEN;M1_YEN;M2_YEN;moneyCirculation_YEN;moneyVelocity_YEN;keyInterestRate_YEN;priceIndex_YEN;creditUtilizationRate_YEN
2001-05-13;0;712373.530965334;775082.420868702;1556654.07913883;2.0083723191582;0.05;22.5723275819751;0.77538060303317;0;642045.991408728;642045.991408728;1150832.43650575;1.79244548195166;0.05;24.154232644469;0.892623340254133;0;646457.585044926;646457.585044926;1572941.13830352;2.43316990115323;0.05;25.7678205431297;0.838296481805534
2001-05-20;0;713247.439614541;702594.476748898;1303876.93238151;1.85580299238177;0.0460512416058746;20.7373734495478;0.738820489268172;0;639430.326702715;639430.326702715;1476936.70892398;2.30976956713947;0.05;22.9145724330914;0.783628407856048;0;682285.98659535;682285.98659535;1358404.03532569;1.99095989367188;0.05;23.6683559657988;0.773419327713354
2001-05-27;0;617268.168163086;652696.557871748;1341243.34632181;2.05492633620623;0.0410812890274248;19.5092459156028;0.805920107653512;0;597987.118080151;597987.118080151;1150157.74132884;1.9233821374304;0.05;21.8335481952788;0.767477800226963;0;677337.741157148;677337.741157148;1398277.16862971;2.06437214946996;0.05;21.9548240666235;0.684186717480833
2001-06-03;0;635433.204872435;602435.952170168;1360650.89676727;2.25858183241848;0.03260879150263;17.6215722628292;0.821646378940736;0;501996.674484048;501996.674484048;1221123.43576978;2.43253291871873;0.0466962056438246;20.6350173655766;0.684712684769836;0;653093.768994123;653093.768994123;1313447.37696146;2.0111160744718;0.05;21.7999293467858;0.569556223976613
2001-06-10;0;709658.418495998;714338.745264366;1461385.87706541;2.04578834167055;0.0211647219925804;15.5708617749712;0.884898717519234;0;634990.620583788;634990.620583788;1399397.93729493;2.20380883107907;0.0405764367640688;19.0523862338009;0.923463049135207;0;871218.885916858;871218.885916858;1540847.11434537;1.76861078111708;0.0458067509133001;20.3954998798796;0.902201492389334
2001-06-17;0;697816.732856802;680997.372798406;1369436.33438295;2.01092748530814;0.00823781706384869;13.7675280549406;0.77177963148349;0;646464.865072792;646464.865072792;1194121.93730197;1.84715674713044;0.0326167618172573;17.323593948341;0.907531739500883;0;753796.529501027;753796.529501027;1659671.9719216;2.2017506143471;0.0379248635630986;18.443974654039;0.904912118628469
2001-06-24;0;635581.529356244;678398.577431895;1268223.30262166;1.86943685439697;0;12.6040932675045;0.716428222031491;0;575481.230087513;575481.230087513;1339260.92732269;2.32720175272968;0.0238551070547452;15.7509673484646;0.857416928893892;0;683919.607360268;683919.607360268;1590530.21539746;2.32560990835815;0.0298998524523874;16.8076868986488;0.827171456983277
2001-07-01;0;638316.287486241;646781.732234231;1477606.27014651;2.28455164471374;0.0415035400767275;19.8981268669234;0.625483536774036;0;590592.978145437;590592.978145437;1218206.0841779;2.06268298008431;0.0183227595547829;14.8996805597996;0.809543106608652;0;669727.985637266;669727.985637266;1285318.63256408;1.91916518366939;0.0268430748376193;16.26243459834;0.753449399949631
2001-07-08;0;644753.0332588;630219.649924017;1477653.9086904;2.34466492574224;0.0306400115133157;17.1424775217564;0.709719184186408;0;533841.848909844;533841.848909844;1102694.50456656;2.06558273169922;0.0129740575339573;14.1607035092774;0.724803532025424;0;636715.270268246;636715.270268246;1382930.60884461;2.17197650727301;0.021936878229107;15.4549703465841;0.738233600359752
2001-07-15;0;637212.920512717;614398.540709655;1315267.6796999;2.14074024033441;0.0174749427351506;15.1414484933851;0.704455232831736;0;476785.317733276;476785.317733276;1253524.44233574;2.62911712192653;0.0041168725098226;13.0834057143001;0.667795433681119;0;564141.096450258;564141.096450258;1319520.90193353;2.33899091953474;0.0149278257413462;14.4295669438008;0.695608318371919
2001-07-22;0;666078.090764638;663452.15951963;1277210.69468566;1.92509840590529;0.00361994524500393;13.2383482682263;0.716872776591715;0;471906.316193086;471906.316193086;1152875.80959925;2.44301839165793;0;12.1496679811436;0.639819595093462;0;565504.025513712;565504.025513712;1204730.77439686;2.13036639889957;0.00810185954657957;13.5545532712463;0.668678915028651
2001-07-29;0;649088.170818224;687890.140153556;1458610.94755515;2.12041263918909;0;11.6217565820189;0.710432428530067;0;469348.642577135;469348.642577135;1078850.27793376;2.29861169302616;0;11.3521579450598;0.618333946071445;0;593486.630659466;593486.630659466;1594888.35527596;2.68731976911387;0.00635833284566192;13.351728085808;0.681815163933344
2001-08-05;0;580883.057862844;618867.880485872;1314145.31068299;2.12346665923469;0;10.2158835439361;0.637182337527002;0;563427.313354592;563427.313354592;1122686.00413545;1.99260131258296;0;10.8458158347883;0.589234950579172;0;539821.879921347;539821.879921347;1142282.36947929;2.11603569986034;0.000490335318836296;12.7005439058878;0.64432771514283
2001-08-12;0;514506.264663336;537303.05139947;1276060.2988012;2.37493588669848;0;9.17268734388429;0.565570728947749;0;650937.766820919;650937.766820919;1551176.85175404;2.38298794572905;0;11.2650781868574;0.693438757100504;0;510648.954301663;510648.954301663;1171005.68994267;2.29317162030435;0;12.6490068372742;0.595830989577112
2001-08-19;0;493862.18810605;483419.171993202;1219849.02231004;2.52337741856708;0;8.56854096732992;0.485819447630131;0;643759.278670208;643759.278670208;1256137.5977736;1.95125358094778;0;12.2491502017973;0.754342500509776;0;507115.304086611;507115.304086611;1432956.88141489;2.82570230057611;0;12.6125998452888;0.631841469637157
2001-08-26;0;544374.588768449;547796.513814732;966633.888520282;1.76458568855954;0;8.80593295127629;0.527592323682637;0;673333.799384672;673333.799384672;1358546.27348071;2.01764158389527;0;12.1858894466083;0.708351523667985;0;483509.667056921;483509.667056921;1173902.33255514;2.42787768794899;0;12.5671716221044;0.620380803923269
2001-09-02;0;462775.291616924;497455.822743229;1183322.85519099;2.37874963180758;0;9.53230024499426;0.504356242108299;0;657428.15930976;657428.15930976;1420997.79105498;2.16144953776682;0;11.5926770774976;0.656161587754814;0;529353.210535704;529353.210535704;1101757.72553127;2.08132812572591;0;12.4529526962039;0.59501631911955
2001-09-09;0;397046.002744209;391614.61939415;907961.052375541;2.31850653017042;0;9.06553604985712;0.401820019013529;0;590943.751034651;590943.751034651;1378707.20297358;2.3330599580073;0;10.67198778565;0.583908129379316;0;556855.981324582;556855.981324582;1302064.56179273;2.33824293077634;0;12.3342289651377;0.634657495251713
2001-09-16;0;319802.086206001;319738.131189028;815436.890816708;2.55032731874768;0;8.60879307273159;0.377770471323003;0;542546.939174415;542546.939174415;1000097.47647935;1.84333815983033;0;10.0567660170545;0.531395839406804;0;572395.205357372;572395.205357372;1206322.54656489;2.10749939076049;0;12.2315400540934;0.625094010295966
2001-09-23;0;235846.62749837;255742.186398512;617510.078197438;2.4145804291952;0;9.00237988445244;0.394088134012217;0;581677.305854787;581677.305854787;1105761.47876622;1.90098782888097;0;9.75523348582429;0.501190723706792;0;598920.820386387;598920.820386387;1306610.55011583;2.1816081619485;0;11.6212831263593;0.615489311434744
2001-09-30;0;236165.311513115;221940.062962345;661695.506934589;2.98141533395371;0;8.81202978441403;0.423608527571963;0;527678.788482266;527678.788482266;1085264.0670912;2.05667555865318;0;10.1091258834535;0.474446060276338;0;618093.097642532;618093.097642532;1572187.09342137;2.54360888257423;0;11.0540350914418;0.589201887162844
2001-10-07;0;231603.156878183;229613.465910012;598514.5647695;2.60661787581772;0;8.93799476688839;0.419682770428951;0;486814.252279781;486814.252279781;1034864.70207433;2.12578965637919;0;10.311326710232;0.46137977203246;0;660229.971106509;660229.971106509;1324571.44790645;2.00622738420453;0;10.6602149248748;0.574796649882789
2001-10-14;0;241775.788143647;221681.510612134;625056.779908566;2.81961620607232;0;8.92909353169506;0.387999073575242;0;540474.767518144;540474.767518144;1100547.09670219;2.03625990119001;0;10.8124380957011;0.557119468853253;0;644598.561202083;644598.561202083;1286937.83115922;1.99649504143985;0;10.2970207299141;0.527605515894808
2001-10-21;0;364699.152258205;356855.918639945;925753.315673188;2.59419353110755;0;8.70599772610103;0.563489676229047;0;485485.666290086;485485.666290086;1110759.2783714;2.28793423884055;0;10.7495778069063;0.629685657160187;0;719592.406761665;719592.406761665;1500329.10195826;2.0849707248998;0;9.90772538268338;0.539655054398603
2001-10-28;0;427574.571876222;406157.638996676;1002498.97753511;2.46825094810864;0;8.56269478482755;0.50786174522011;0;407599.401041656;407599.401041656;891686.373982269;2.18765378875309;0;10.0737160407477;0.617035563130488;0;778222.847736488;778222.847736488;1464458.58128213;1.88179849196359;0;9.50763821597393;0.511478765582587
2001-11-04;0;516628.691653835;497020.217119062;1255808.91878509;2.52667572772852;0;8.64175396058944;0.486880460068298;0;291976.455912301;291976.455912301;884423.89448485;3.02909319082391;0;9.25698668024719;0.596130647630421;0;735097.699074497;735097.699074497;1434109.74835505;1.95091040301258;0;9.1352698671687;0.488346257954451
2001-11-11;0;482956.120656755;514780.967647866;1167863.7638531;2.26866150314238;0;8.69092388294188;0.465635561284036;0;260502.198918409;260502.198918409;788484.457980499;3.02678618934598;0;8.61304267128745;0.583267825070531;0;729387.563989703;729387.563989703;1463875.25179217;2.00699233722174;0;8.77865819690987;0.458238897622865
2001-11-18;0;463416.170889876;453939.628466794;1153402.55666711;2.54087214320281;0;8.6470800469854;0.446640328389723;0;234537.423867135;234537.423867135;631262.890982324;2.69152308648164;0;8.22834000104146;0.504718836126802;0;718120.162679157;718120.162679157;1489721.98701852;2.07447453008516;0;8.44628696804705;0.421270994527274
2001-11-25;0;408522.344775311;417780.036124765;850411.811575168;2.03554918388011;0;8.60048696557733;0.447360640059467;0;256453.164946176;256453.164946176;657790.108667416;2.56495219626349;0;7.92446743718777;0.504307476030892;0;710244.239179058;710244.239179058;1632400.29739912;2.29836471364547;0;8.33976386423058;0.415824971366114
2001-12-02;0;421006.863849405;401181.033354796;967211.012522594;2.41090912108802;0;8.51815923006835;0.442283063983132;0;254291.039348449;254291.039348449;616816.96857502;2.42563391205386;0;7.6662062070421;0.463024649728236;0;702356.550037696;702356.550037696;1366417.76363645;1.94547593179435;0;8.30705796572876;0.38589764948626
2001-12-09;0;320830.868198686;325376.372542668;636593.884016405;1.95648466740752;0;8.42756366135313;0.307039022781104;0;159427.389458582;159427.389458582;496677.290134915;3.11538244351638;0;7.48783308392413;0.286265398510946;0;953371.593664431;953371.593664431;1425176.27831017;1.49488015772767;0;8.63126238662911;0.738274903790061
2001-12-16;0;325108.138504913;315890.519560285;812531.321279621;2.57219280404696;0;8.39977321181822;0.350251920659641;0;276829.577013801;276829.577013801;832112.386492862;3.00586518055251;0;7.4692392643495;0.253429819863344;0;857447.094755116;857447.094755116;1587967.9845186;1.85197196915353;0;9.83510145554249;0.771020806470452
2001-12-23;0;383684.84428404;381834.470404356;895352.516171693;2.34487084213096;0;8.65017625403001;0.366195069264938;0;484996.163850243;484996.163850243;1074940.69061819;2.21639008870616;0;7.73695209741818;0.342173363128394;0;691156.167879835;691156.167879835;1465361.91675134;2.12016037019019;0;11.5382290077995;0.820787864081584
2001-12-30;0;464142.705083363;450063.46996653;1001779.64515996;2.22586304379348;0;9.3210427229702;0.530179242962828;0;641676.584285836;641676.584285836;1215949.67858963;1.89495722357228;0;8.44824181421078;0.708534928362462;0;607107.288853183;607107.288853183;1402056.78773404;2.30940529536799;0;12.1662279330316;0.744655543008334
2002-01-06;0;516738.967890202;517842.797449292;1087428.44365349;2.0999199931133;0;10.4643652664105;0.622895403410325;0;619332.97052614;619332.97052614;1200079.36373919;1.9376965555696;0;10.063384073619;0.708624319400389;0;607438.9290375;607438.9290375;1444083.71390676;2.37733152235557;0;11.4346729205438;0.690947082516626
2002-01-13;0;584683.920571691;540542.748949749;1158033.66801417;2.14235353311867;0;12.4255120124037;0.682496265543633;0;665983.845301861;665983.845301861;1418473.36470806;2.12989155024493;0.00484774927650216;13.2947177067575;0.666763634038147;0;555574.91204735;555574.91204735;1665060.51206135;2.99700450102296;0;11.3586985906468;0.66883896632715
2002-01-20;0;520720.705226626;564405.457549359;1057519.72642621;1.87368798845063;0.00607212329746415;13.3531177218905;0.709537699444691;0;777451.405225111;777451.405225111;1710283.37964538;2.19985888269141;0.0123804822521632;14.2306900462838;0.668693381365659;0;566556.339924086;566556.339924086;1713886.29009201;3.02509418625809;0;10.9971643068894;0.625176842803361
