period;M0_EUR;M1_EUR;M2_EUR;moneyCirculation_EUR;moneyVelocity_EUR;keyInterestRate_EUR;priceIndex_EUR;creditUtilizationRate_EUR;M0_USD;M1_USD;M2_USD;moneyCirculation_USD;moneyVelocity_USD;keyInterestRate_USD;priceIndex_USD;creditUtilizationRate_USD;M0_YEN;M1_YEN;M2_YEN;moneyCirculation_YEN;moneyVelocity_YEN;keyInterestRate_YEN;priceIndex_YEN;creditUtilizationRate_YEN
2002-07-14;0;514918.884194201;485415.384444309;1276614.53030609;2.62994246003869;0.00252747881099231;13.0648940039388;0.531970007247933;0;805343.898265722;805343.898265722;1805489.17626574;2.24188595723366;0.0261277463946941;16.4698574891274;0.882714383567984;0;842283.12239426;842283.12239426;1961765.33746449;2.32910441311943;0.0366436471870233;18.5476281877574;0.949797399573613
2002-07-21;0;546099.92707047;554798.049249239;1204869.03907255;2.17172544262367;0.00973453365199188;13.8257391155357;0.572944811209115;0;785868.484380979;785868.484380979;1581182.80924862;2.01201961991656;0.0241904783712197;16.1429255266353;0.913273087295636;0;883376.037157986;883376.037157986;2012124.5961846;2.27776678509194;0.0339037031672863;17.9641404949287;0.917601680988194
2002-07-28;0;582785.944026855;549010.830340995;1359986.59761698;2.47715804945465;0.0172146174876602;14.97475012867;0.606904735356852;0;758709.92194906;758709.92194906;1920812.34680435;2.53168212413771;0.0217988056586321;15.7557076174735;0.898556754248387;0;930671.62362779;930671.62362779;1658672.36764842;1.78223159011001;0.0312265905583745;17.4289724306093;0.917021272692719
2002-08-04;0;644925.288640757;654810.002126712;1586174.4062883;2.42234297145229;0.0168552624547458;15.064040246842;0.76285837485952;0;758242.706737247;758242.706737247;1531831.8933644;2.02023953511659;0.0197622620927302;15.4408353823742;0.917763197254548;0;901724.365636309;901724.365636309;1631882.94379037;1.80973588601969;0.0291852115428104;17.0429776517878;0.898775928966982
2002-08-11;0;695447.221278339;691619.364773043;1406955.8535641;2.03429216303941;0.0193595804982532;14.8652214845714;0.758250297459969;0;809171.613141071;809171.613141071;1326557.94980331;1.63940248058608;0.0175307420982336;15.1102659974896;0.933396082412643;0;958008.869135505;958008.869135505;1944437.26412587;2.0296652012006;0.0281880867706149;16.8642356857617;0.923954622337603
2002-08-18;0;670490.524539788;652876.289579018;1374472.57675235;2.10525730324596;0.0166907924990686;15.0118425221344;0.743283398472564;0;881972.48428239;881972.48428239;1597154.29961078;1.81088903347171;0.0152380808167081;14.7851536977324;0.921131590996558;0;952126.770621056;952126.770621056;1679355.12332969;1.76379361987088;0.0262284371236522;16.518025606941;0.885750458905312
2002-08-25;0;568065.785311635;577741.868017126;1329284.27404686;2.30082732035521;0.0143393001746677;14.6681565149125;0.743186559640262;0;866155.510339832;866155.510339832;1738155.54663978;2.0067476635435;0.0127583350931268;14.4487164710962;0.934003027765524;0;965199.065837636;965199.065837636;1936726.11691463;2.00655614521743;0.0248460464503889;16.2841831823608;0.899112302930931
2002-09-01;0;525173.721078448;576703.803028707;1328458.85268841;2.30353752777713;0.01668414322723;14.8772539633438;0.741782260933316;0;916493.311133747;916493.311133747;2022416.25985332;2.20668960186026;0.0100047228448692;14.0923118114872;0.93722783825433;0;999689.754626923;999689.754626923;1965560.42749899;1.96617042277534;0.0233745456630031;16.0422298047352;0.9172364582106
2002-09-08;0;577960.014258113;597113.304736597;1414319.23219137;2.36859440406418;0.0229814271919013;15.4354910319022;0.731931246827251;0;895394.673909602;895394.673909602;2104477.9542021;2.35033557326539;0.0071510422508518;13.7406413607619;0.940799971972032;0;1031616.1671975;1031616.1671975;2016553.38384185;1.95475162949418;0.0219106873070196;15.8082161429783;0.926182861892512
2002-09-15;0;537762.30120026;540425.369988536;1415812.40770761;2.6198111456863;0.0254245447764252;16.2163612098401;0.684569020653295;0;923884.038523391;923884.038523391;1473767.45694846;1.59518662028617;0.00407189452168543;13.3807102539972;0.964176056110395;0;967492.177963519;967492.177963519;2229272.9554394;2.30417672226748;0.0203621540248599;15.5683854314472;0.923393668158193
2002-09-22;0;535144.018599504;520772.875684863;1476647.92971463;2.83549316537023;0.0226160154670711;15.9918054022794;0.661771092643431;0;900208.577196725;900208.577196725;1689717.94722273;1.87702937966283;0.000888811684654;13.0280265437799;0.957816744190914;0;995936.232636307;995936.232636307;1869269.65799344;1.87689693048456;0.0186453259992607;15.3104308048208;0.932824907989304
2002-09-29;0;543235.763176235;559948.761400309;1449975.09589864;2.58947817345388;0.0237515204213268;16.2011115379375;0.656500189510416;0;955874.488603842;955874.488603842;1780800.63620215;1.86300676232421;0;12.6695941873547;0.977667610371883;0;1050118.29971132;1050118.29971132;2024791.67851939;1.92815578880589;0.0169672967866349;15.0667410244697;0.957392593967563
2002-10-06;0;626192.526329164;682844.983330182;1482098.01584427;2.17047507417598;0.0176778915941279;15.3387226728922;0.803251289392681;0;988892.636168648;988892.636168648;1724849.29791459;1.7442230175738;0;12.3136913683812;0.984090952648154;0;1016131.52229707;1016131.52229707;1943072.52350003;1.91222541655584;0.0151070817462652;14.8054219863612;0.979059356523366
2002-10-13;0;646939.477346805;606944.35987326;1888310.94954926;3.11117636869313;0.0165749654971634;14.919461124348;0.789460730851072;0;1023292.24787938;1023292.24787938;1901865.71729459;1.85857532023322;0;11.9595547980106;0.984180061588763;0;1122318.12025512;1122318.12025512;2275491.76491436;2.02749267239586;0.0130939261926814;14.5320765802402;0.98730841068375
2002-10-20;0;609188.963575184;597698.231847846;1374244.48802337;2.29922796287141;0.0163729295871087;14.9731568044708;0.768741497519247;0;1020869.82298686;1020869.82298686;1889470.64867002;1.8508438648346;0;11.6170243179549;0.990255426349185;0;1146693.35943775;1146693.35943775;2246373.70606334;1.95900123391731;0.0110622410959636;14.2664086394797;0.991638124142529
2002-10-27;0;561474.203926934;558371.455717766;1628532.64940701;2.91657575388339;0.0155514079698707;14.8982674651775;0.767011353408334;0;1043797.62482768;1043797.62482768;1839647.91495937;1.76245650612884;0;11.3003737538212;0.997019601069758;0;1052718.01599337;1052718.01599337;2285774.60884312;2.17130758105837;0.00894107973578046;13.9991809251213;0.987199429468515
2002-11-03;0;593674.539406189;619116.566954743;1676170.73667281;2.7073588822173;0.0150931004442197;14.7940280153451;0.776422170040585;0;1040377.31598693;1040377.31598693;1918781.97609734;1.8443135452998;0;10.9701767098525;0.988212994261594;0;1099020.63666256;1099020.63666256;2205911.05063691;2.00716071841534;0.00674136752035994;13.7320364465965;0.990343592727743
2002-11-10;0;559233.03403256;593448.568518205;1636910.17124961;2.75830165929434;0.0138396400357966;14.6985912906423;0.768632725840833;0;990375.026585446;990375.026585446;1795015.15132651;1.81246003093924;0;10.6536906265085;0.983671309489513;0;1183401.59844441;1183401.59844441;2350283.57315772;1.98604055989716;0.00451518574625629;13.4723774072745;0.991953101556571
2002-11-17;0;569124.307220575;605806.638537322;1610043.67474951;2.65768575702116;0.01248802491057;14.4999374938175;0.769251422161301;0;960700.695491102;960700.695491102;1943078.56249002;2.02256391778371;0;10.3615044039644;0.975059531452354;0;1166033.31356717;1166033.31356717;2133875.58963081;1.83002969538047;0.00210677405734387;13.2021015060341;0.991181239897681
2002-11-24;0;580100.465076265;573256.133593855;1648759.11895087;2.87612992226438;0.0127197934314633;14.5280842564136;0.756675198532143;0;934081.22981272;934081.22981272;1827406.91986531;1.9563683130981;0;10.1028321002217;0.945914617981835;0;1203467.14867878;1203467.14867878;1898597.40853474;1.57760634398629;0;12.9159448846276;0.994725334287442
2002-12-01;0;467750.641666945;485900.249609777;1458466.58274946;3.00157611345279;0.0123285023884667;14.452766615942;0.733313373111705;0;907987.595384585;907987.595384585;1851934.30647384;2.03960309137202;0;9.81456045852433;0.917997880194274;0;1193879.14524369;1193879.14524369;2192053.03551046;1.83607615916854;0;12.6526588114796;0.998591486511279
2002-12-08;0;493737.045943716;420395.08752698;1407945.650384;3.34910110074405;0.0098392712198878;14.2116893922335;0.740656472093014;0;952850.938481191;952850.938481191;1949400.86094642;2.04586130130038;0;9.53317483913917;0.887978468195862;0;1231527.05714387;1231527.05714387;2193262.57523938;1.78092926380842;0;12.3968971122352;0.998291709333435
2002-12-15;0;400712.855810332;472659.177746353;1612427.84286508;3.41139645389552;0.00509377163340328;13.6488633091659;0.731235780756183;0;1003411.34569352;1003411.34569352;1838892.84625234;1.83264107401673;0;9.28222685251856;0.874328572111374;0;1181706.14271611;1181706.14271611;2147028.63878147;1.81688878577427;0;12.1475012121656;0.997762695265597
2002-12-22;0;479517.769421923;407415.796067136;1349839.34570521;3.31317381097021;5.20247821407874E-06;13.0728511787251;0.71089493923225;0;1044822.39899908;1044822.39899908;1747011.59881218;1.67206560702162;0;9.06429523759647;0.865723852775362;0;1220601.37198756;1220601.37198756;1998051.11604863;1.63693992314224;0;11.903507291528;0.994833080443106
2002-12-29;0;315075.984616878;365885.377577326;1691114.29643149;4.62197835734524;0;12.4628788753639;0.692870062441229;0;1017804.64734406;1017804.64734406;2056418.67123089;2.02044535422103;0;8.93581396646865;0.891906185646254;0;1209289.91557879;1209289.91557879;1988014.71218853;1.6439521132011;0;11.6754537176657;0.996715860062551
2003-01-05;0;278805.839366243;352602.662590476;1251806.64520685;3.55019056297013;0;11.9306065246588;0.675662819690705;0;994878.090126525;994878.090126525;1931870.04220674;1.94181584797094;0;8.9132251874398;0.894637170906743;0;1143508.17403602;1143508.17403602;2080719.92343387;1.81959339747433;0;11.4232180474275;0.993810302152263
2003-01-12;0;384477.289569173;342771.006812844;1134163.03065667;3.30880677803632;0;11.9900983342858;0.676407997196537;0;900992.911105217;900992.911105217;1743824.21070483;1.93544720409147;0;8.93372925097589;0.874601596303065;0;1126855.41510696;1126855.41510696;2066521.91603007;1.8338838224724;0;11.1922732724638;0.96225346182346
2003-01-19;0;367246.200707085;372860.698479757;1243752.19083378;3.33570203538442;0;12.0341527837423;0.674563091154269;0;910984.939515813;910984.939515813;1747877.36840916;1.91866768877448;0;8.80764152632116;0.831832536081418;0;1093469.12261265;1093469.12261265;2121453.80929931;1.94011313664758;0;10.967632343825;0.971341609560846
2003-01-26;0;362938.659087758;372641.435169438;1270157.24943369;3.40852393093688;0;11.8713945537875;0.663171117232762;0;869753.446846513;869753.446846513;1676150.94531277;1.92715642736459;0;8.67218855228184;0.777461105057498;0;1070799.98184511;1070799.98184511;1989104.08408455;1.85758696097202;0;10.6949939755846;0.970684700102509
